"","ZCTA5CE10","mean_nitrate","well_type","well_count"
"1070","93263",6.47574193548387,"MUNICIPAL",31
"1071","93263",4.8798,"WATER SUPPLY, OTHER",185
"1072","93287",15,"MUNICIPAL",2
"1073","93287",1.228,"WATER SUPPLY, OTHER",6
"1074","95458",0.443,"MUNICIPAL",4
"1075","91208",8.6216,"MUNICIPAL",5
"1076","91208",11.8793,"WATER SUPPLY, OTHER",10
"1077","91405",NA,NA,1
"1078","91406",8.1,"WATER SUPPLY, OTHER",1
"1079","91754",2.969,"WATER SUPPLY, OTHER",3
"1080","91356",NA,NA,1
"1081","93536",13.4,"IRRIGATION / INDUSTRIAL",1
"1082","93536",3.23390361445783,"MUNICIPAL",83
"1083","93536",3.63980141843972,"WATER SUPPLY, OTHER",141
"1084","91303",NA,NA,1
"1085","91505",5.2462,"MUNICIPAL",15
"1086","91505",1.6106,"WATER SUPPLY, OTHER",15
"1087","91301",2.28072,"WATER SUPPLY, OTHER",25
"1088","91362",1.4231,"WATER SUPPLY, OTHER",10
"1089","90265",0.299714285714286,"MUNICIPAL",14
"1090","90265",1.15797619047619,"WATER SUPPLY, OTHER",84
"1091","90221",0,"MONITORING",4
"1092","90221",0.286615384615385,"MUNICIPAL",13
"1093","90221",0.41403125,"WATER SUPPLY, OTHER",32
"1094","90242",5.31,"MONITORING",6
"1095","90242",1.77845454545455,"MUNICIPAL",11
"1096","90242",0.705709677419355,"WATER SUPPLY, OTHER",31
"1097","91790",7.92907692307692,"MUNICIPAL",13
"1098","91790",5.67903846153846,"WATER SUPPLY, OTHER",26
"1099","91706",4.57361538461538,"MUNICIPAL",39
"1100","91706",5.67997014925373,"WATER SUPPLY, OTHER",67
"1101","91767",9.59757142857143,"MUNICIPAL",14
"1102","91767",9.6270625,"WATER SUPPLY, OTHER",16
"1103","91740",7.11,"MUNICIPAL",5
"1104","91740",20.7356,"WATER SUPPLY, OTHER",5
"1105","90301",0.2,"MUNICIPAL",2
"1106","90301",0.745666666666667,"WATER SUPPLY, OTHER",3
"1107","90504",0.0374285714285714,"MONITORING",7
"1108","90504",0.2805,"MUNICIPAL",2
"1109","90504",3.34527272727273,"WATER SUPPLY, OTHER",11
"1110","90814",0.05,"WATER SUPPLY, OTHER",2
"1111","91302",1.21078947368421,"WATER SUPPLY, OTHER",19
"1112","90095",NA,NA,1
"1113","90090",NA,NA,1
"1114","90006",NA,NA,1
"1115","90065",12,"MONITORING",1
"1116","90065",6.962,"MUNICIPAL",1
"1117","90065",2.0485,"WATER SUPPLY, OTHER",2
"1118","91205",4.72,"WATER SUPPLY, OTHER",1
"1119","91203",4.86025,"WATER SUPPLY, OTHER",4
"1120","91343",NA,NA,1
"1121","90037",NA,NA,1
"1122","90712",0,"MONITORING",6
"1123","90712",0.236375,"MUNICIPAL",8
"1124","90712",0.2441875,"WATER SUPPLY, OTHER",16
"1125","90740",0.0492105263157895,"MONITORING",19
"1126","90740",0.247571428571429,"MUNICIPAL",7
"1127","90740",0.144485714285714,"WATER SUPPLY, OTHER",70
"1128","90034",1.5982,"MUNICIPAL",5
"1129","90034",0.2,"WATER SUPPLY, OTHER",2
"1130","90094",NA,NA,1
"1131","90071",NA,NA,1
"1132","93544",0.699375,"MUNICIPAL",8
"1133","93544",0.838107142857143,"WATER SUPPLY, OTHER",28
"1134","91326",0.3475,"WATER SUPPLY, OTHER",2
"1135","90266",2.652,"MONITORING",7
"1136","90266",1.6138125,"WATER SUPPLY, OTHER",64
"1137","91733",9.6,"MONITORING",1
"1138","91733",3.95073684210526,"MUNICIPAL",19
"1139","91733",2.78611111111111,"WATER SUPPLY, OTHER",36
"1140","94901",NA,NA,1
"1141","94925",NA,NA,1
"1142","94960",NA,NA,1
"1143","94937",1.41085714285714,"MUNICIPAL",7
"1144","94930",0.408,"MUNICIPAL",1
"1145","94971",0.04,"DOMESTIC",1
"1146","94971",1.23142857142857,"MUNICIPAL",14
"1147","94971",0.05,"WATER SUPPLY, OTHER",2
"1148","94972",0.809,"MUNICIPAL",1
"1149","95585",0.29325,"MUNICIPAL",4
"1150","95420",0.31625,"MUNICIPAL",4
"1151","93635",5.38597959183674,"DOMESTIC",49
"1152","93635",4.8996,"IRRIGATION / INDUSTRIAL",5
"1153","93635",2.01666666666667,"MONITORING",3
"1154","93635",3.94895348837209,"MUNICIPAL",43
"1155","93635",2.73723350253807,"WATER SUPPLY, OTHER",197
"1156","95348",7.64671428571429,"DOMESTIC",7
"1157","95348",3.0045,"MUNICIPAL",20
"1158","95348",3.95183333333333,"WATER SUPPLY, OTHER",12
"1159","95315",14.493125,"DOMESTIC",16
"1160","95315",3.58586666666667,"MUNICIPAL",30
"1161","95315",9.06384375,"WATER SUPPLY, OTHER",32
"1162","96116",0,"DOMESTIC",1
"1163","96116",1.3606,"MUNICIPAL",5
"1164","96116",1.73992307692308,"WATER SUPPLY, OTHER",13
"1165","96107",1.07609090909091,"MUNICIPAL",22
"1166","93921",NA,NA,1
"1167","93925",15.98096,"DOMESTIC",25
"1168","93925",16.9228510638298,"IRRIGATION / INDUSTRIAL",47
"1169","93925",20.6216666666667,"MONITORING",3
"1170","93925",7.04383333333333,"MUNICIPAL",12
"1171","93925",5.5602,"WATER SUPPLY, OTHER",15
"1172","93906",14.2242727272727,"DOMESTIC",22
"1173","93906",12.5354827586207,"IRRIGATION / INDUSTRIAL",29
"1174","93906",1.04366666666667,"MONITORING",3
"1175","93906",5.02621875,"MUNICIPAL",32
"1176","93906",4.5815,"WATER SUPPLY, OTHER",16
"1177","95004",12.7548928571429,"DOMESTIC",28
"1178","95004",15.9887391304348,"IRRIGATION / INDUSTRIAL",23
"1179","95004",4.960625,"MONITORING",8
"1180","95004",2.01914814814815,"MUNICIPAL",27
"1181","95004",4.25878571428571,"WATER SUPPLY, OTHER",14
"1182","93924",1.08490909090909,"DOMESTIC",11
"1183","93924",1.42828571428571,"IRRIGATION / INDUSTRIAL",14
"1184","93924",0.509666666666667,"MONITORING",6
"1185","93924",0.400942857142857,"MUNICIPAL",35
"1186","93924",0.624722222222222,"WATER SUPPLY, OTHER",18
"1187","93451",4.07829411764706,"DOMESTIC",68
"1188","93451",3.65054098360656,"IRRIGATION / INDUSTRIAL",61
"1189","93451",3.37133333333333,"MONITORING",6
"1190","93451",3.47428571428571,"MUNICIPAL",14
"1191","93451",2.597671875,"WATER SUPPLY, OTHER",64
"1192","92821",11.293375,"WATER SUPPLY, OTHER",16
"1193","90720",0.181428571428571,"MUNICIPAL",7
"1194","90720",0.125705882352941,"WATER SUPPLY, OTHER",17
"1195","92845",0.133,"MUNICIPAL",1
"1196","92845",0.346666666666667,"WATER SUPPLY, OTHER",3
"1197","92807",2.357125,"MUNICIPAL",8
"1198","92807",2.30257777777778,"WATER SUPPLY, OTHER",45
"1199","92835",7.81107142857143,"WATER SUPPLY, OTHER",14
"1200","92701",3.94485714285714,"MUNICIPAL",7
"1201","92701",1.762,"WATER SUPPLY, OTHER",2
"1202","92663",NA,NA,1
"1203","92887",3.1415,"MUNICIPAL",2
"1204","92887",2.4305,"WATER SUPPLY, OTHER",16
"1205","92861",2.19575,"MUNICIPAL",4
"1206","92861",4.0235,"WATER SUPPLY, OTHER",2
"1207","92662",NA,NA,1
"1208","95722",0.3075,"DOMESTIC",4
"1209","95722",0.605,"WATER SUPPLY, OTHER",2
"1210","95663",3.927,"MUNICIPAL",2
"1211","95626",2.2025,"DOMESTIC",2
"1212","95626",2.01625,"MUNICIPAL",8
"1213","95626",1.56681818181818,"WATER SUPPLY, OTHER",11
"1214","95934",0.3158,"MUNICIPAL",5
"1215","95934",0,"WATER SUPPLY, OTHER",1
"1216","95981",0.0266666666666667,"DOMESTIC",3
"1217","95981",1.313,"MUNICIPAL",7
"1218","95981",0.04,"WATER SUPPLY, OTHER",1
"1219","96129",0,"MONITORING",1
"1220","96129",0.681,"MUNICIPAL",3
"1221","96129",2.0255652173913,"WATER SUPPLY, OTHER",23
"1222","92583",0.5017,"MUNICIPAL",30
"1223","92583",0.963382978723404,"WATER SUPPLY, OTHER",47
"1224","92211",0.945,"IRRIGATION / INDUSTRIAL",2
"1225","92211",1.683,"MUNICIPAL",25
"1226","92211",0.619105263157895,"WATER SUPPLY, OTHER",38
"1227","92882",9.4125,"MUNICIPAL",16
"1228","92882",9.92320833333333,"WATER SUPPLY, OTHER",24
"1229","92584",6.56,"IRRIGATION / INDUSTRIAL",1
"1230","92584",2.075,"MONITORING",2
"1231","92584",7.02984615384615,"WATER SUPPLY, OTHER",52
"1232","92507",14.2386428571429,"MUNICIPAL",14
"1233","92507",12.114,"WATER SUPPLY, OTHER",28
"1234","95757",2.88558620689655,"DOMESTIC",29
"1235","95757",0.509928571428571,"MUNICIPAL",14
"1236","95757",4.55057894736842,"WATER SUPPLY, OTHER",38
"1237","95831",0.06,"IRRIGATION / INDUSTRIAL",1
"1238","95831",2.18,"MUNICIPAL",1
"1239","95831",0.04475,"WATER SUPPLY, OTHER",8
"1240","95823",5.37,"DOMESTIC",1
"1241","95823",2.36478571428571,"MUNICIPAL",28
"1242","95823",3.283,"WATER SUPPLY, OTHER",8
"1243","95693",2.70083333333333,"DOMESTIC",6
"1244","95693",1.69169230769231,"MUNICIPAL",13
"1245","95693",2.49436363636364,"WATER SUPPLY, OTHER",11
"1246","95827",2.23472222222222,"MUNICIPAL",18
"1247","95827",2.67475,"WATER SUPPLY, OTHER",16
"1248","95835",0.2095,"WATER SUPPLY, OTHER",4
"1249","92310",4.22385714285714,"MUNICIPAL",7
"1250","92310",3.41330303030303,"WATER SUPPLY, OTHER",33
"1251","91784",3.80265217391304,"MUNICIPAL",23
"1252","91784",3.38023076923077,"WATER SUPPLY, OTHER",13
"1253","92335",5.82535,"MUNICIPAL",20
"1254","92335",3.52477777777778,"WATER SUPPLY, OTHER",18
"1255","92407",3.22648387096774,"MUNICIPAL",62
"1256","92407",2.32554716981132,"WATER SUPPLY, OTHER",53
"1257","92354",5.92375,"MUNICIPAL",16
"1258","92354",7.61538709677419,"WATER SUPPLY, OTHER",31
"1259","92256",0.882727272727273,"MUNICIPAL",11
"1260","92256",1.44992307692308,"WATER SUPPLY, OTHER",13
"1261","92120",1.79869230769231,"WATER SUPPLY, OTHER",13
"1262","92130",1.42502985074627,"WATER SUPPLY, OTHER",67
"1263","91911",1.81527272727273,"WATER SUPPLY, OTHER",44
"1264","92029",0.22,"DOMESTIC",1
"1265","92029",19.125,"MONITORING",4
"1266","92029",3.11591666666667,"MUNICIPAL",12
"1267","92029",9.77489655172414,"WATER SUPPLY, OTHER",29
"1268","91931",0.652727272727273,"MUNICIPAL",11
"1269","91931",0.04,"WATER SUPPLY, OTHER",1
"1270","91962",1.50411111111111,"MUNICIPAL",18
"1271","91962",1.31116666666667,"WATER SUPPLY, OTHER",12
"1272","91963",3.81566666666667,"MUNICIPAL",6
"1273","91963",6.35525,"WATER SUPPLY, OTHER",8
"1274","94107",NA,NA,1
"1275","94133",NA,NA,1
"1276","95376",2.00236363636364,"MUNICIPAL",11
"1277","95376",3.30870588235294,"WATER SUPPLY, OTHER",34
"1278","95207",0.346481481481482,"MUNICIPAL",27
"1279","95207",0.280314285714286,"WATER SUPPLY, OTHER",35
"1280","95204",2.10095238095238,"MUNICIPAL",21
"1281","95204",0.991083333333333,"WATER SUPPLY, OTHER",24
"1282","95385",14.5333333333333,"DOMESTIC",3
"1283","95385",5.138,"MUNICIPAL",9
"1284","95385",4.35808,"WATER SUPPLY, OTHER",25
"1285","95202",0.2,"MUNICIPAL",2
"1286","95202",0.179,"WATER SUPPLY, OTHER",3
"1287","95234",0.417857142857143,"DOMESTIC",7
"1288","95234",0.81075,"MUNICIPAL",4
"1289","95234",0.519625,"WATER SUPPLY, OTHER",16
"1290","93422",2.64254545454545,"DOMESTIC",11
"1291","93422",1.827,"IRRIGATION / INDUSTRIAL",3
"1292","93422",2.68366666666667,"MONITORING",3
"1293","93422",1.33931034482759,"MUNICIPAL",29
"1294","93422",1.98496875,"WATER SUPPLY, OTHER",32
"1295","93254",2.55814285714286,"DOMESTIC",7
"1296","93254",2.113,"IRRIGATION / INDUSTRIAL",23
"1297","93254",0.7965,"MONITORING",2
"1298","93254",6.813,"MUNICIPAL",6
"1299","93254",4.59861764705882,"WATER SUPPLY, OTHER",136
"1300","94061",NA,NA,1
"1301","94027",0.486,"IRRIGATION / INDUSTRIAL",1
"1302","94027",5.55625,"MUNICIPAL",4
"1303","94027",3.84972222222222,"WATER SUPPLY, OTHER",18
"1304","94080",8.74623076923077,"MUNICIPAL",13
"1305","94080",7.63125,"WATER SUPPLY, OTHER",8
"1306","94066",0.966,"MUNICIPAL",7
"1307","94066",0.9365,"WATER SUPPLY, OTHER",2
"1308","94044",NA,NA,1
"1309","94014",10.727,"MUNICIPAL",12
"1310","94014",6.58,"WATER SUPPLY, OTHER",2
"1311","93436",3.1453023255814,"DOMESTIC",43
"1312","93436",2.139,"IRRIGATION / INDUSTRIAL",99
"1313","93436",0.015,"MONITORING",2
"1314","93436",0.934345454545455,"MUNICIPAL",55
"1315","93436",2.06129295774648,"WATER SUPPLY, OTHER",355
"1316","93108",3.66166666666667,"DOMESTIC",3
"1317","93108",1.3175,"IRRIGATION / INDUSTRIAL",4
"1318","93108",3.99095238095238,"MUNICIPAL",21
"1319","93108",3.03478378378378,"WATER SUPPLY, OTHER",37
"1320","93437",3.059,"WATER SUPPLY, OTHER",7
"1321","95037",5.98168292682927,"DOMESTIC",41
"1322","95037",7.284,"IRRIGATION / INDUSTRIAL",23
"1323","95037",7.93133333333333,"MONITORING",3
"1324","95037",3.65613978494624,"MUNICIPAL",93
"1325","95037",5.32342372881356,"WATER SUPPLY, OTHER",59
"1326","95008",2.34547058823529,"MUNICIPAL",17
"1327","95008",2.919,"WATER SUPPLY, OTHER",14
"1328","95134",1.95171428571429,"MUNICIPAL",7
"1329","95134",2.06959259259259,"WATER SUPPLY, OTHER",27
"1330","95139",NA,NA,1
"1331","95065",0.105,"DOMESTIC",3
"1332","95065",0.1,"MONITORING",1
"1333","95065",0.363,"MUNICIPAL",2
"1334","95065",0.0666666666666667,"WATER SUPPLY, OTHER",3
"1335","96040",0.063,"DOMESTIC",1
"1336","96040",0.491571428571429,"MUNICIPAL",7
"1337","96040",0.139,"WATER SUPPLY, OTHER",2
"1338","96013",0.22,"DOMESTIC",1
"1339","96013",0.272785714285714,"MUNICIPAL",14
"1340","96013",0.171166666666667,"WATER SUPPLY, OTHER",12
"1341","96073",0.233,"DOMESTIC",1
"1342","96073",0.798666666666667,"MUNICIPAL",6
"1343","96073",0.461958333333333,"WATER SUPPLY, OTHER",24
"1344","96084",0,"DOMESTIC",1
"1345","96084",0.2725,"MUNICIPAL",4
"1346","96084",0.1,"WATER SUPPLY, OTHER",1
"1347","96028",0,"DOMESTIC",2
"1348","96028",0.418,"MUNICIPAL",2
"1349","96028",1.74890625,"WATER SUPPLY, OTHER",32
"1350","95944",0.04,"DOMESTIC",1
"1351","95944",0.3845,"MUNICIPAL",2
"1352","96058",1.9,"DOMESTIC",1
"1353","96058",3.6169,"MUNICIPAL",10
"1354","96058",1.66963461538462,"WATER SUPPLY, OTHER",52
"1355","96034",2.3095,"MUNICIPAL",4
"1356","96034",1.61726666666667,"WATER SUPPLY, OTHER",15
"1357","96064",7.04,"IRRIGATION / INDUSTRIAL",1
"1358","96064",0.661,"MONITORING",1
"1359","96064",1.55116666666667,"MUNICIPAL",12
"1360","96064",3.07531325301205,"WATER SUPPLY, OTHER",83
"1361","96023",0.242,"MUNICIPAL",3
"1362","96023",2.02713636363636,"WATER SUPPLY, OTHER",44
"1363","96044",0.741272727272727,"MUNICIPAL",11
"1364","96044",7.60825,"WATER SUPPLY, OTHER",4
"1365","96085",NA,NA,1
"1366","95625",2.39,"MUNICIPAL",1
"1367","95625",5.58833333333333,"WATER SUPPLY, OTHER",3
"1368","95492",1.01,"DOMESTIC",2
"1369","95492",0.989347826086957,"MUNICIPAL",23
"1370","95492",0.447857142857143,"WATER SUPPLY, OTHER",7
"1371","94928",1.75208888888889,"MUNICIPAL",45
"1372","94928",1.71785714285714,"WATER SUPPLY, OTHER",7
"1373","95452",1.12426666666667,"MUNICIPAL",15
"1374","95452",0.0416666666666667,"WATER SUPPLY, OTHER",3
"1375","95363",7.27869565217391,"DOMESTIC",23
"1376","95363",0.58,"IRRIGATION / INDUSTRIAL",1
"1377","95363",4.67183333333333,"MUNICIPAL",36
"1378","95363",5.052,"WATER SUPPLY, OTHER",88
"1379","95307",15.4191851851852,"DOMESTIC",27
"1380","95307",6.085025,"MUNICIPAL",40
"1381","95307",9.83438095238095,"WATER SUPPLY, OTHER",21
"1382","95355",5.2561,"MUNICIPAL",20
"1383","95355",4.99593333333333,"WATER SUPPLY, OTHER",15
"1384","95368",4.97,"DOMESTIC",1
"1385","95368",4.179125,"MUNICIPAL",8
"1386","95368",3.069375,"WATER SUPPLY, OTHER",8
"1387","95991",0.02,"DOMESTIC",4
"1388","95991",0.397913043478261,"MUNICIPAL",23
"1389","95991",0.361354838709677,"WATER SUPPLY, OTHER",31
"1390","95993",0.4275,"DOMESTIC",4
"1391","95993",1.299,"MONITORING",2
"1392","95993",4.85141666666667,"MUNICIPAL",48
"1393","95993",2.94166666666667,"WATER SUPPLY, OTHER",36
"1394","96090",0.905,"MUNICIPAL",4
"1395","93277",10.280875,"DOMESTIC",8
"1396","93277",3.0872,"MUNICIPAL",50
"1397","93277",3.56428,"WATER SUPPLY, OTHER",75
"1398","93292",6.78545,"DOMESTIC",60
"1399","93292",8.1375,"IRRIGATION / INDUSTRIAL",4
"1400","93292",3.26595238095238,"MUNICIPAL",63
"1401","93292",3.73958928571429,"WATER SUPPLY, OTHER",56
"1402","93286",6.37547058823529,"DOMESTIC",17
"1403","93286",5,"IRRIGATION / INDUSTRIAL",1
"1404","93286",6.805125,"MUNICIPAL",16
"1405","93286",10.5963333333333,"WATER SUPPLY, OTHER",39
"1406","93218",7.155,"DOMESTIC",10
"1407","93218",3.25325,"IRRIGATION / INDUSTRIAL",4
"1408","93218",4.328,"MUNICIPAL",11
"1409","93218",4.43263636363636,"WATER SUPPLY, OTHER",66
"1410","93260",1.09794736842105,"MUNICIPAL",19
"1411","93272",14.264375,"DOMESTIC",8
"1412","93272",3.989,"IRRIGATION / INDUSTRIAL",5
"1413","93272",3.76226666666667,"MUNICIPAL",15
"1414","93272",1.77644444444444,"WATER SUPPLY, OTHER",63
"1415","93666",5.211,"MUNICIPAL",2
"1416","95364",0.529333333333333,"MUNICIPAL",9
"1417","93040",2.2818,"MUNICIPAL",5
"1418","93040",4.92081818181818,"WATER SUPPLY, OTHER",33
"1419","93060",22.2,"IRRIGATION / INDUSTRIAL",1
"1420","93060",2.79840740740741,"MUNICIPAL",27
"1421","93060",3.08635632183908,"WATER SUPPLY, OTHER",174
"1422","93065",10.8335,"MUNICIPAL",2
"1423","93065",2.10070526315789,"WATER SUPPLY, OTHER",95
"1424","91377",NA,NA,1
"1425","95697",2.985,"MUNICIPAL",2
"1426","94704",NA,NA,1
"1427","94552",1.675,"MUNICIPAL",2
"1428","94578",3.41,"WATER SUPPLY, OTHER",2
"1429","94566",2.98972222222222,"MUNICIPAL",18
"1430","94566",3.84726086956522,"WATER SUPPLY, OTHER",46
"1431","94586",0.848666666666667,"MUNICIPAL",3
"1432","94603",1.672,"WATER SUPPLY, OTHER",1
"1433","94612",NA,NA,1
"1434","94706",NA,NA,1
"1435","95642",0.0533333333333333,"DOMESTIC",3
"1436","95642",1.23783333333333,"MUNICIPAL",6
"1437","95642",0.67375,"WATER SUPPLY, OTHER",4
"1438","95938",8.2,"DOMESTIC",1
"1439","95938",0.756,"IRRIGATION / INDUSTRIAL",1
"1440","95938",0.247333333333333,"MONITORING",3
"1441","95938",2.0205,"MUNICIPAL",12
"1442","95938",2.40975609756098,"WATER SUPPLY, OTHER",41
"1443","95930",0.494,"MUNICIPAL",3
"1444","95247",0.152666666666667,"MUNICIPAL",3
"1445","95225",NA,NA,1
"1446","95230",2.933,"DOMESTIC",5
"1447","95230",2.56977777777778,"MUNICIPAL",9
"1448","95230",2.89357142857143,"WATER SUPPLY, OTHER",14
"1449","95912",5.91285714285714,"DOMESTIC",28
"1450","95912",0.44,"IRRIGATION / INDUSTRIAL",1
"1451","95912",2.39742857142857,"MUNICIPAL",14
"1452","95912",2.97927102803738,"WATER SUPPLY, OTHER",107
"1453","94564",NA,NA,1
"1454","94516",0.398666666666667,"MUNICIPAL",3
"1455","95531",4.68,"IRRIGATION / INDUSTRIAL",1
"1456","95531",1.98879166666667,"MUNICIPAL",24
"1457","95531",1.95321538461538,"WATER SUPPLY, OTHER",65
"1458","95684",1.94335714285714,"DOMESTIC",14
"1459","95684",2.19207692307692,"MUNICIPAL",26
"1460","95684",0.877333333333333,"WATER SUPPLY, OTHER",6
"1461","95633",0.19,"DOMESTIC",14
"1462","95633",0.525,"WATER SUPPLY, OTHER",2
"1463","95651",2.01843243243243,"DOMESTIC",37
"1464","95651",1.89116666666667,"MUNICIPAL",18
"1465","96155",0.149875,"MUNICIPAL",8
"1466","96155",0.075,"WATER SUPPLY, OTHER",2
"1467","93662",6.68972519083969,"DOMESTIC",131
"1468","93662",6.7765,"IRRIGATION / INDUSTRIAL",6
"1469","93662",3.65108695652174,"MUNICIPAL",46
"1470","93662",5.68702040816327,"WATER SUPPLY, OTHER",49
"1471","93621",3.84916666666667,"MUNICIPAL",18
"1472","93621",5.65,"WATER SUPPLY, OTHER",2
"1473","93654",10.1444210526316,"DOMESTIC",133
"1474","93654",10.6553333333333,"IRRIGATION / INDUSTRIAL",3
"1475","93654",5.77131818181818,"MUNICIPAL",44
"1476","93654",6.28421428571429,"WATER SUPPLY, OTHER",42
"1477","93710",3.45,"DOMESTIC",1
"1478","93710",3.7625,"IRRIGATION / INDUSTRIAL",2
"1479","93710",2.54,"MONITORING",1
"1480","93710",3.59169230769231,"MUNICIPAL",26
"1481","93710",2.42642857142857,"WATER SUPPLY, OTHER",14
"1482","93727",11.4214375,"DOMESTIC",16
"1483","93727",4.72,"IRRIGATION / INDUSTRIAL",1
"1484","93727",15.0866666666667,"MONITORING",3
"1485","93727",5.12130701754386,"MUNICIPAL",114
"1486","93727",6.20777272727273,"WATER SUPPLY, OTHER",44
"1487","93730",3.85071428571429,"MUNICIPAL",14
"1488","93730",5.83333333333333,"WATER SUPPLY, OTHER",6
"1489","95988",0.1746,"DOMESTIC",5
"1490","95988",1.0238,"MONITORING",5
"1491","95988",3.85231428571429,"MUNICIPAL",35
"1492","95988",2.01520833333333,"WATER SUPPLY, OTHER",96
"1493","95555",0.8514,"MUNICIPAL",10
"1494","95555",0.56,"WATER SUPPLY, OTHER",3
"1495","95519",2.048,"MUNICIPAL",2
"1496","95519",5.11511111111111,"WATER SUPPLY, OTHER",9
"1497","95542",0.292285714285714,"MUNICIPAL",7
"1498","95542",0.1,"WATER SUPPLY, OTHER",1
"1499","95553",0,"MUNICIPAL",1
"1500","95565",0,"MUNICIPAL",1
"1501","92231",0,"WATER SUPPLY, OTHER",1
"1502","92389",0.386666666666667,"MUNICIPAL",6
"1503","92389",0.2095,"WATER SUPPLY, OTHER",4
"1504","89019",1.20506666666667,"WATER SUPPLY, OTHER",15
"1505","89060",NA,NA,1
"1506","93306",5.4637,"MUNICIPAL",10
"1507","93306",4.86518181818182,"WATER SUPPLY, OTHER",22
"1508","93312",3.615225,"MUNICIPAL",40
"1509","93312",3.09064444444444,"WATER SUPPLY, OTHER",45
"1510","93285",1.7495,"MUNICIPAL",50
"1511","93285",1.93775,"WATER SUPPLY, OTHER",4
"1512","93250",10.8316153846154,"DOMESTIC",13
"1513","93250",9.62072727272727,"IRRIGATION / INDUSTRIAL",11
"1514","93250",8.68222727272727,"MUNICIPAL",22
"1515","93250",5.88415384615385,"WATER SUPPLY, OTHER",91
"1516","93238",0.632,"DOMESTIC",1
"1517","93238",1.36588095238095,"MUNICIPAL",42
"1518","93238",1.57825,"WATER SUPPLY, OTHER",8
"1519","93225",4.77975,"DOMESTIC",4
"1520","93225",2.49615555555556,"MUNICIPAL",45
"1521","93225",1.92878787878788,"WATER SUPPLY, OTHER",66
"1522","93222",0.6283,"MUNICIPAL",10
"1523","93222",0.725,"WATER SUPPLY, OTHER",1
"1524","93212",0.7148,"DOMESTIC",5
"1525","93212",0.719285714285714,"IRRIGATION / INDUSTRIAL",14
"1526","93212",0.557,"MUNICIPAL",13
"1527","93212",2.16084848484849,"WATER SUPPLY, OTHER",66
"1528","93204",3.4,"DOMESTIC",1
"1529","93204",10.5922142857143,"WATER SUPPLY, OTHER",14
"1530","95426",0.4966,"MUNICIPAL",10
"1531","95426",0.016,"WATER SUPPLY, OTHER",8
"1532","96009",0.75425,"MUNICIPAL",4
"1533","96009",3.02124137931034,"WATER SUPPLY, OTHER",29
"1534","96117",1.1865,"DOMESTIC",2
"1535","96117",2.49933333333333,"MUNICIPAL",3
"1536","96117",1.91514285714286,"WATER SUPPLY, OTHER",14
"1537","96006",1.18,"DOMESTIC",1
"1538","96006",1.22077777777778,"MUNICIPAL",9
"1539","96006",2.52226086956522,"WATER SUPPLY, OTHER",23
"1540","91501",0.85,"WATER SUPPLY, OTHER",1
"1541","91335",3.9044,"WATER SUPPLY, OTHER",5
"1542","91801",8.05336363636364,"MUNICIPAL",11
"1543","91801",5.425,"WATER SUPPLY, OTHER",6
"1544","91803",NA,NA,1
"1545","91201",4.24323076923077,"MUNICIPAL",13
"1546","91201",2.933875,"WATER SUPPLY, OTHER",8
"1547","91502",3.505,"MUNICIPAL",2
"1548","91502",2.5465,"WATER SUPPLY, OTHER",4
"1549","91401",NA,NA,1
"1550","91316",1.184,"WATER SUPPLY, OTHER",1
"1551","91506",8.1895,"MUNICIPAL",2
"1552","91506",5.26433333333333,"WATER SUPPLY, OTHER",3
"1553","90502",0.0316666666666667,"WATER SUPPLY, OTHER",3
"1554","90262",0.744444444444444,"MONITORING",9
"1555","90262",1.015,"MUNICIPAL",12
"1556","90262",0.3816,"WATER SUPPLY, OTHER",40
"1557","90703",1.10666666666667,"MONITORING",12
"1558","90703",0.199166666666667,"MUNICIPAL",6
"1559","90703",0.264339869281046,"WATER SUPPLY, OTHER",153
"1560","91744",5.33553846153846,"MUNICIPAL",13
"1561","91744",6.21413333333333,"WATER SUPPLY, OTHER",15
"1562","90304",0.1945,"MUNICIPAL",2
"1563","90304",0.006,"WATER SUPPLY, OTHER",1
"1564","90802",0,"MONITORING",4
"1565","90802",0.986578947368421,"WATER SUPPLY, OTHER",57
"1566","90815",0,"MONITORING",6
"1567","90815",0.308833333333333,"MUNICIPAL",6
"1568","90815",0.0991527777777778,"WATER SUPPLY, OTHER",72
"1569","91010",0.87,"MUNICIPAL",12
"1570","91010",2.86336363636364,"WATER SUPPLY, OTHER",11
"1571","90302",8.133,"MONITORING",5
"1572","90302",1.24581818181818,"WATER SUPPLY, OTHER",11
"1573","90012",NA,NA,1
"1574","90014",NA,NA,1
"1575","91321",0.933888888888889,"MUNICIPAL",9
"1576","91321",1.56801538461538,"WATER SUPPLY, OTHER",65
"1577","90280",6.02483333333333,"MONITORING",6
"1578","90280",1.40117647058824,"MUNICIPAL",17
"1579","90280",0.847617647058823,"WATER SUPPLY, OTHER",34
"1580","91104",5.553,"MUNICIPAL",2
"1581","91104",4.6485,"WATER SUPPLY, OTHER",2
"1582","91105",5.688,"WATER SUPPLY, OTHER",1
"1583","91214",8.7712,"MUNICIPAL",15
"1584","91214",12.7135833333333,"WATER SUPPLY, OTHER",12
"1585","91202",3.9,"WATER SUPPLY, OTHER",3
"1586","91304",0.346428571428571,"WATER SUPPLY, OTHER",14
"1587","90042",4.05,"WATER SUPPLY, OTHER",2
